X,CH1,
Second,Volt,
-7.39700e-06,-8.18e-02,
-7.39600e-06,-7.93e-02,
-7.39500e-06,-8.43e-02,
-7.39400e-06,-9.17e-02,
-7.39300e-06,-9.42e-02,
-7.39200e-06,-9.67e-02,
-7.39100e-06,-9.42e-02,
-7.39000e-06,-8.43e-02,
-7.38900e-06,-7.44e-02,
-7.38800e-06,-6.20e-02,
-7.38700e-06,-5.21e-02,
-7.38600e-06,-4.96e-02,
-7.38500e-06,-4.96e-02,
-7.38400e-06,-5.70e-02,
-7.38300e-06,-5.70e-02,
-7.38200e-06,-5.46e-02,
-7.38100e-06,-4.71e-02,
-7.38000e-06,-2.98e-02,
-7.37900e-06,-9.92e-03,
-7.37800e-06,0.00e+00,
-7.37700e-06,9.92e-03,
-7.37600e-06,1.49e-02,
-7.37500e-06,1.49e-02,
-7.37400e-06,1.24e-02,
-7.37300e-06,7.44e-03,
-7.37200e-06,1.49e-02,
-7.37100e-06,2.48e-02,
-7.37000e-06,4.22e-02,
-7.36900e-06,5.95e-02,
-7.36800e-06,7.44e-02,
-7.36700e-06,7.93e-02,
-7.36600e-06,7.68e-02,
-7.36500e-06,6.69e-02,
-7.36400e-06,6.20e-02,
-7.36300e-06,6.20e-02,
-7.36200e-06,6.94e-02,
-7.36100e-06,7.44e-02,
-7.36000e-06,9.42e-02,
-7.35900e-06,1.09e-01,
-7.35800e-06,1.17e-01,
-7.35700e-06,1.19e-01,
-7.35600e-06,1.14e-01,
-7.35500e-06,1.04e-01,
-7.35400e-06,9.42e-02,
-7.35300e-06,9.17e-02,
-7.35200e-06,9.92e-02,
-7.35100e-06,1.07e-01,
-7.35000e-06,1.24e-01,
-7.34900e-06,1.36e-01,
-7.34800e-06,1.36e-01,
-7.34700e-06,1.31e-01,
-7.34600e-06,1.22e-01,
-7.34500e-06,1.07e-01,
-7.34400e-06,9.67e-02,
-7.34300e-06,9.42e-02,
-7.34200e-06,9.92e-02,
-7.34100e-06,1.04e-01,
-7.34000e-06,1.17e-01,
-7.33900e-06,1.19e-01,
-7.33800e-06,1.17e-01,
-7.33700e-06,1.07e-01,
-7.33600e-06,9.42e-02,
-7.33500e-06,7.44e-02,
-7.33400e-06,6.20e-02,
-7.33300e-06,5.95e-02,
-7.33200e-06,6.44e-02,
-7.33100e-06,6.69e-02,
-7.33000e-06,7.68e-02,
-7.32900e-06,8.18e-02,
-7.32800e-06,7.68e-02,
-7.32700e-06,6.20e-02,
-7.32600e-06,4.46e-02,
-7.32500e-06,2.73e-02,
-7.32400e-06,1.74e-02,
-7.32300e-06,1.24e-02,
-7.32200e-06,1.49e-02,
-7.32100e-06,1.98e-02,
-7.32000e-06,2.98e-02,
-7.31900e-06,2.98e-02,
-7.31800e-06,1.98e-02,
-7.31700e-06,4.96e-03,
-7.31600e-06,-9.92e-03,
-7.31500e-06,-2.98e-02,
-7.31400e-06,-4.22e-02,
-7.31300e-06,-4.46e-02,
-7.31200e-06,-4.22e-02,
-7.31100e-06,-3.97e-02,
-7.31000e-06,-3.22e-02,
-7.30900e-06,-3.47e-02,
-7.30800e-06,-4.46e-02,
-7.30700e-06,-5.46e-02,
-7.30600e-06,-6.69e-02,
-7.30500e-06,-8.18e-02,
-7.30400e-06,-8.92e-02,
-7.30300e-06,-8.92e-02,
-7.30200e-06,-8.43e-02,
-7.30100e-06,-7.68e-02,
-7.30000e-06,-7.19e-02,
-7.29900e-06,-7.19e-02,
-7.29800e-06,-8.43e-02,
-7.29700e-06,-9.42e-02,
-7.29600e-06,-1.02e-01,
-7.29500e-06,-1.12e-01,
-7.29400e-06,-1.12e-01,
-7.29300e-06,-1.09e-01,
-7.29200e-06,-1.04e-01,
-7.29100e-06,-9.92e-02,
-7.29000e-06,-9.17e-02,
-7.28900e-06,-8.92e-02,
-7.28800e-06,-9.42e-02,
-7.28700e-06,-9.67e-02,
-7.28600e-06,-9.67e-02,
-7.28500e-06,-9.92e-02,
-7.28400e-06,-9.67e-02,
-7.28300e-06,-8.92e-02,
-7.28200e-06,-7.93e-02,
-7.28100e-06,-7.19e-02,
-7.28000e-06,-6.94e-02,
-7.27900e-06,-6.94e-02,
-7.27800e-06,-7.19e-02,
-7.27700e-06,-7.19e-02,
-7.27600e-06,-6.44e-02,
-7.27500e-06,-5.70e-02,
-7.27400e-06,-4.96e-02,
-7.27300e-06,-3.47e-02,
-7.27200e-06,-2.48e-02,
-7.27100e-06,-1.74e-02,
-7.27000e-06,-1.24e-02,
-7.26900e-06,-1.24e-02,
-7.26800e-06,-1.74e-02,
-7.26700e-06,-1.74e-02,
-7.26600e-06,-7.44e-03,
-7.26500e-06,2.48e-03,
-7.26400e-06,1.98e-02,
-7.26300e-06,3.47e-02,
-7.26200e-06,4.96e-02,
-7.26100e-06,4.96e-02,
-7.26000e-06,4.71e-02,
-7.25900e-06,3.97e-02,
-7.25800e-06,3.22e-02,
-7.25700e-06,2.98e-02,
-7.25600e-06,3.47e-02,
-7.25500e-06,4.46e-02,
-7.25400e-06,6.44e-02,
-7.25300e-06,8.43e-02,
-7.25200e-06,9.92e-02,
-7.25100e-06,9.92e-02,
-7.25000e-06,9.42e-02,
-7.24900e-06,8.68e-02,
-7.24800e-06,7.68e-02,
-7.24700e-06,7.44e-02,
-7.24600e-06,7.93e-02,
-7.24500e-06,9.42e-02,
-7.24400e-06,1.12e-01,
-7.24300e-06,1.29e-01,
-7.24200e-06,1.39e-01,
-7.24100e-06,1.39e-01,
-7.24000e-06,1.34e-01,
-7.23900e-06,1.24e-01,
-7.23800e-06,1.14e-01,
-7.23700e-06,1.09e-01,
-7.23600e-06,1.12e-01,
-7.23500e-06,1.17e-01,
-7.23400e-06,1.31e-01,
-7.23300e-06,1.39e-01,
-7.23200e-06,1.46e-01,
-7.23100e-06,1.36e-01,
-7.23000e-06,1.26e-01,
-7.22900e-06,1.09e-01,
-7.22800e-06,9.67e-02,
-7.22700e-06,9.17e-02,
-7.22600e-06,8.92e-02,
-7.22500e-06,8.92e-02,
-7.22400e-06,9.42e-02,
-7.22300e-06,9.42e-02,
-7.22200e-06,9.42e-02,
-7.22100e-06,8.68e-02,
-7.22000e-06,7.68e-02,
-7.21900e-06,5.95e-02,
-7.21800e-06,4.71e-02,
-7.21700e-06,3.47e-02,
-7.21600e-06,3.22e-02,
-7.21500e-06,3.47e-02,
-7.21400e-06,4.22e-02,
-7.21300e-06,4.96e-02,
-7.21200e-06,4.71e-02,
-7.21100e-06,2.98e-02,
-7.21000e-06,1.49e-02,
-7.20900e-06,0.00e+00,
-7.20800e-06,-1.49e-02,
-7.20700e-06,-1.98e-02,
-7.20600e-06,-1.74e-02,
-7.20500e-06,-1.74e-02,
-7.20400e-06,-1.49e-02,
-7.20300e-06,-1.74e-02,
-7.20200e-06,-2.48e-02,
-7.20100e-06,-3.97e-02,
-7.20000e-06,-5.21e-02,
-7.19900e-06,-6.94e-02,
-7.19800e-06,-8.68e-02,
-7.19700e-06,-8.68e-02,
-7.19600e-06,-8.43e-02,
-7.19500e-06,-8.43e-02,
-7.19400e-06,-8.18e-02,
-7.19300e-06,-8.43e-02,
-7.19200e-06,-9.17e-02,
-7.19100e-06,-1.04e-01,
-7.19000e-06,-1.14e-01,
-7.18900e-06,-1.24e-01,
-7.18800e-06,-1.34e-01,
-7.18700e-06,-1.31e-01,
-7.18600e-06,-1.24e-01,
-7.18500e-06,-1.19e-01,
-7.18400e-06,-1.17e-01,
-7.18300e-06,-1.17e-01,
-7.18200e-06,-1.26e-01,
-7.18100e-06,-1.36e-01,
-7.18000e-06,-1.46e-01,
-7.17900e-06,-1.49e-01,
-7.17800e-06,-1.49e-01,
-7.17700e-06,-1.36e-01,
-7.17600e-06,-1.26e-01,
-7.17500e-06,-1.22e-01,
-7.17400e-06,-1.22e-01,
-7.17300e-06,-1.24e-01,
-7.17200e-06,-1.34e-01,
-7.17100e-06,-1.49e-01,
-7.17000e-06,-1.54e-01,
-7.16900e-06,-1.56e-01,
-7.16800e-06,-1.49e-01,
-7.16700e-06,-1.34e-01,
-7.16600e-06,-1.19e-01,
-7.16500e-06,-1.04e-01,
-7.16400e-06,-1.02e-01,
-7.16300e-06,-1.07e-01,
-7.16200e-06,-1.17e-01,
-7.16100e-06,-1.29e-01,
-7.16000e-06,-1.31e-01,
-7.15900e-06,-1.26e-01,
-7.15800e-06,-1.14e-01,
-7.15700e-06,-8.68e-02,
-7.15600e-06,-6.94e-02,
-7.15500e-06,-5.21e-02,
-7.15400e-06,-4.96e-02,
-7.15300e-06,-4.96e-02,
-7.15200e-06,-5.95e-02,
-7.15100e-06,-6.94e-02,
-7.15000e-06,-6.69e-02,
-7.14900e-06,-5.95e-02,
-7.14800e-06,-3.97e-02,
-7.14700e-06,-1.24e-02,
-7.14600e-06,1.24e-02,
-7.14500e-06,2.73e-02,
-7.14400e-06,2.98e-02,
-7.14300e-06,1.98e-02,
-7.14200e-06,1.24e-02,
-7.14100e-06,2.48e-03,
-7.14000e-06,2.48e-03,
-7.13900e-06,9.92e-03,
-7.13800e-06,2.73e-02,
-7.13700e-06,5.46e-02,
-7.13600e-06,7.44e-02,
-7.13500e-06,8.68e-02,
-7.13400e-06,8.92e-02,
-7.13300e-06,7.93e-02,
-7.13200e-06,6.44e-02,
-7.13100e-06,4.71e-02,
-7.13000e-06,4.71e-02,
-7.12900e-06,5.95e-02,
-7.12800e-06,7.68e-02,
-7.12700e-06,1.02e-01,
-7.12600e-06,1.22e-01,
-7.12500e-06,1.26e-01,
-7.12400e-06,1.24e-01,
-7.12300e-06,1.12e-01,
-7.12200e-06,9.67e-02,
-7.12100e-06,7.93e-02,
-7.12000e-06,7.93e-02,
-7.11900e-06,8.68e-02,
-7.11800e-06,1.04e-01,
-7.11700e-06,1.22e-01,
-7.11600e-06,1.36e-01,
-7.11500e-06,1.44e-01,
-7.11400e-06,1.36e-01,
-7.11300e-06,1.17e-01,
-7.11200e-06,9.92e-02,
-7.11100e-06,8.18e-02,
-7.11000e-06,7.68e-02,
-7.10900e-06,8.18e-02,
-7.10800e-06,9.42e-02,
-7.10700e-06,1.04e-01,
-7.10600e-06,1.12e-01,
-7.10500e-06,1.09e-01,
-7.10400e-06,9.67e-02,
-7.10300e-06,7.93e-02,
-7.10200e-06,5.95e-02,
-7.10100e-06,4.22e-02,
-7.10000e-06,3.72e-02,
-7.09900e-06,3.97e-02,
-7.09800e-06,4.71e-02,
-7.09700e-06,5.70e-02,
-7.09600e-06,6.20e-02,
-7.09500e-06,5.70e-02,
-7.09400e-06,4.71e-02,
-7.09300e-06,2.73e-02,
-7.09200e-06,1.49e-02,
-7.09100e-06,2.48e-03,
-7.09000e-06,-2.48e-03,
-7.08900e-06,0.00e+00,
-7.08800e-06,0.00e+00,
-7.08700e-06,2.48e-03,
-7.08600e-06,0.00e+00,
-7.08500e-06,-1.24e-02,
-7.08400e-06,-2.48e-02,
-7.08300e-06,-4.22e-02,
-7.08200e-06,-5.70e-02,
-7.08100e-06,-6.69e-02,
-7.08000e-06,-6.69e-02,
-7.07900e-06,-6.44e-02,
-7.07800e-06,-6.20e-02,
-7.07700e-06,-6.69e-02,
-7.07600e-06,-7.44e-02,
-7.07500e-06,-9.17e-02,
-7.07400e-06,-1.09e-01,
-7.07300e-06,-1.19e-01,
-7.07200e-06,-1.26e-01,
-7.07100e-06,-1.29e-01,
-7.07000e-06,-1.22e-01,
-7.06900e-06,-1.19e-01,
-7.06800e-06,-1.17e-01,
-7.06700e-06,-1.17e-01,
-7.06600e-06,-1.22e-01,
-7.06500e-06,-1.36e-01,
-7.06400e-06,-1.49e-01,
-7.06300e-06,-1.61e-01,
-7.06200e-06,-1.66e-01,
-7.06100e-06,-1.66e-01,
-7.06000e-06,-1.54e-01,
-7.05900e-06,-1.44e-01,
-7.05800e-06,-1.39e-01,
-7.05700e-06,-1.36e-01,
-7.05600e-06,-1.39e-01,
-7.05500e-06,-1.54e-01,
-7.05400e-06,-1.64e-01,
-7.05300e-06,-1.71e-01,
-7.05200e-06,-1.74e-01,
-7.05100e-06,-1.71e-01,
-7.05000e-06,-1.59e-01,
-7.04900e-06,-1.44e-01,
-7.04800e-06,-1.36e-01,
-7.04700e-06,-1.34e-01,
-7.04600e-06,-1.36e-01,
-7.04500e-06,-1.49e-01,
-7.04400e-06,-1.54e-01,
-7.04300e-06,-1.56e-01,
-7.04200e-06,-1.51e-01,
-7.04100e-06,-1.41e-01,
-7.04000e-06,-1.24e-01,
-7.03900e-06,-1.09e-01,
-7.03800e-06,-1.07e-01,
-7.03700e-06,-1.02e-01,
-7.03600e-06,-9.92e-02,
-7.03500e-06,-1.04e-01,
-7.03400e-06,-1.07e-01,
-7.03300e-06,-1.02e-01,
-7.03200e-06,-8.92e-02,
-7.03100e-06,-7.68e-02,
-7.03000e-06,-5.46e-02,
-7.02900e-06,-4.22e-02,
-7.02800e-06,-3.72e-02,
-7.02700e-06,-3.47e-02,
-7.02600e-06,-3.72e-02,
-7.02500e-06,-3.72e-02,
-7.02400e-06,-3.47e-02,
-7.02300e-06,-2.73e-02,
-7.02200e-06,-1.24e-02,
-7.02100e-06,2.48e-03,
-7.02000e-06,2.23e-02,
-7.01900e-06,2.98e-02,
-7.01800e-06,2.73e-02,
-7.01700e-06,2.73e-02,
-7.01600e-06,2.23e-02,
-7.01500e-06,1.98e-02,
-7.01400e-06,2.23e-02,
-7.01300e-06,2.73e-02,
-7.01200e-06,4.96e-02,
-7.01100e-06,6.44e-02,
-7.01000e-06,7.68e-02,
-7.00900e-06,8.18e-02,
-7.00800e-06,7.68e-02,
-7.00700e-06,7.19e-02,
-7.00600e-06,6.69e-02,
-7.00500e-06,6.44e-02,
-7.00400e-06,7.19e-02,
-7.00300e-06,8.43e-02,
-7.00200e-06,9.92e-02,
-7.00100e-06,1.14e-01,
-7.00000e-06,1.24e-01,
-6.99900e-06,1.26e-01,
-6.99800e-06,1.17e-01,
-6.99700e-06,1.04e-01,
-6.99600e-06,9.67e-02,
-6.99500e-06,8.92e-02,
-6.99400e-06,9.42e-02,
-6.99300e-06,1.07e-01,
-6.99200e-06,1.26e-01,
-6.99100e-06,1.34e-01,
-6.99000e-06,1.36e-01,
-6.98900e-06,1.26e-01,
-6.98800e-06,1.12e-01,
-6.98700e-06,9.42e-02,
-6.98600e-06,7.93e-02,
-6.98500e-06,6.94e-02,
-6.98400e-06,7.19e-02,
-6.98300e-06,7.93e-02,
-6.98200e-06,9.42e-02,
-6.98100e-06,1.02e-01,
-6.98000e-06,1.02e-01,
-6.97900e-06,8.92e-02,
-6.97800e-06,6.94e-02,
-6.97700e-06,4.46e-02,
-6.97600e-06,3.22e-02,
-6.97500e-06,1.98e-02,
-6.97400e-06,2.48e-02,
-6.97300e-06,3.22e-02,
-6.97200e-06,4.96e-02,
-6.97100e-06,5.21e-02,
-6.97000e-06,5.46e-02,
-6.96900e-06,4.22e-02,
-6.96800e-06,2.23e-02,
-6.96700e-06,2.48e-03,
-6.96600e-06,-9.92e-03,
-6.96500e-06,-2.23e-02,
-6.96400e-06,-1.74e-02,
-6.96300e-06,-7.44e-03,
-6.96200e-06,2.48e-03,
-6.96100e-06,2.48e-03,
-6.96000e-06,0.00e+00,
-6.95900e-06,-1.49e-02,
-6.95800e-06,-3.47e-02,
-6.95700e-06,-5.46e-02,
-6.95600e-06,-6.69e-02,
-6.95500e-06,-7.19e-02,
-6.95400e-06,-6.94e-02,
-6.95300e-06,-6.20e-02,
-6.95200e-06,-5.21e-02,
-6.95100e-06,-5.21e-02,
-6.95000e-06,-5.46e-02,
-6.94900e-06,-6.69e-02,
-6.94800e-06,-8.68e-02,
-6.94700e-06,-1.02e-01,
-6.94600e-06,-1.07e-01,
-6.94500e-06,-1.09e-01,
-6.94400e-06,-9.67e-02,
-6.94300e-06,-8.18e-02,
-6.94200e-06,-6.69e-02,
-6.94100e-06,-6.44e-02,
-6.94000e-06,-6.94e-02,
-6.93900e-06,-7.93e-02,
-6.93800e-06,-9.42e-02,
-6.93700e-06,-1.02e-01,
-6.93600e-06,-1.02e-01,
-6.93500e-06,-9.42e-02,
-6.93400e-06,-7.68e-02,
-6.93300e-06,-6.20e-02,
-6.93200e-06,-4.96e-02,
-6.93100e-06,-5.21e-02,
-6.93000e-06,-5.95e-02,
-6.92900e-06,-7.19e-02,
-6.92800e-06,-8.68e-02,
-6.92700e-06,-8.68e-02,
-6.92600e-06,-8.18e-02,
-6.92500e-06,-6.69e-02,
-6.92400e-06,-5.21e-02,
-6.92300e-06,-3.22e-02,
-6.92200e-06,-2.48e-02,
-6.92100e-06,-2.23e-02,
-6.92000e-06,-2.48e-02,
-6.91900e-06,-3.72e-02,
-6.91800e-06,-4.22e-02,
-6.91700e-06,-3.97e-02,
-6.91600e-06,-2.73e-02,
-6.91500e-06,-1.49e-02,
-6.91400e-06,7.44e-03,
-6.91300e-06,2.23e-02,
-6.91200e-06,3.72e-02,
-6.91100e-06,3.22e-02,
-6.91000e-06,3.22e-02,
-6.90900e-06,2.48e-02,
-6.90800e-06,1.74e-02,
-6.90700e-06,2.48e-02,
-6.90600e-06,3.72e-02,
-6.90500e-06,5.46e-02,
-6.90400e-06,7.44e-02,
-6.90300e-06,8.68e-02,
-6.90200e-06,9.67e-02,
-6.90100e-06,8.68e-02,
-6.90000e-06,8.18e-02,
-6.89900e-06,7.19e-02,
-6.89800e-06,6.69e-02,
-6.89700e-06,6.94e-02,
-6.89600e-06,7.93e-02,
-6.89500e-06,9.92e-02,
-6.89400e-06,1.12e-01,
-6.89300e-06,1.22e-01,
-6.89200e-06,1.22e-01,
-6.89100e-06,1.09e-01,
-6.89000e-06,9.42e-02,
-6.88900e-06,8.43e-02,
-6.88800e-06,7.93e-02,
-6.88700e-06,8.43e-02,
-6.88600e-06,9.42e-02,
-6.88500e-06,1.07e-01,
-6.88400e-06,1.14e-01,
-6.88300e-06,1.22e-01,
-6.88200e-06,1.24e-01,
-6.88100e-06,1.12e-01,
-6.88000e-06,9.67e-02,
-6.87900e-06,8.68e-02,
-6.87800e-06,8.43e-02,
-6.87700e-06,8.43e-02,
-6.87600e-06,9.17e-02,
-6.87500e-06,9.67e-02,
-6.87400e-06,1.02e-01,
-6.87300e-06,9.67e-02,
-6.87200e-06,8.92e-02,
-6.87100e-06,7.19e-02,
-6.87000e-06,6.44e-02,
-6.86900e-06,5.21e-02,
-6.86800e-06,4.71e-02,
-6.86700e-06,4.46e-02,
-6.86600e-06,4.96e-02,
-6.86500e-06,4.71e-02,
-6.86400e-06,4.71e-02,
-6.86300e-06,3.97e-02,
-6.86200e-06,2.98e-02,
-6.86100e-06,7.44e-03,
-6.86000e-06,-4.96e-03,
-6.85900e-06,-1.49e-02,
-6.85800e-06,-1.74e-02,
-6.85700e-06,-1.49e-02,
-6.85600e-06,-9.92e-03,
-6.85500e-06,-1.24e-02,
-6.85400e-06,-1.74e-02,
-6.85300e-06,-2.98e-02,
-6.85200e-06,-4.71e-02,
-6.85100e-06,-6.69e-02,
-6.85000e-06,-8.18e-02,
-6.84900e-06,-8.68e-02,
-6.84800e-06,-9.42e-02,
-6.84700e-06,-8.68e-02,
-6.84600e-06,-7.93e-02,
-6.84500e-06,-7.44e-02,
-6.84400e-06,-7.93e-02,
-6.84300e-06,-9.42e-02,
-6.84200e-06,-1.12e-01,
-6.84100e-06,-1.29e-01,
-6.84000e-06,-1.41e-01,
-6.83900e-06,-1.49e-01,
-6.83800e-06,-1.46e-01,
-6.83700e-06,-1.39e-01,
-6.83600e-06,-1.31e-01,
-6.83500e-06,-1.31e-01,
-6.83400e-06,-1.31e-01,
-6.83300e-06,-1.39e-01,
-6.83200e-06,-1.51e-01,
-6.83100e-06,-1.61e-01,
-6.83000e-06,-1.69e-01,
-6.82900e-06,-1.69e-01,
-6.82800e-06,-1.66e-01,
-6.82700e-06,-1.56e-01,
-6.82600e-06,-1.51e-01,
-6.82500e-06,-1.49e-01,
-6.82400e-06,-1.49e-01,
-6.82300e-06,-1.59e-01,
-6.82200e-06,-1.71e-01,
-6.82100e-06,-1.81e-01,
-6.82000e-06,-1.76e-01,
-6.81900e-06,-1.74e-01,
-6.81800e-06,-1.66e-01,
-6.81700e-06,-1.51e-01,
-6.81600e-06,-1.41e-01,
-6.81500e-06,-1.39e-01,
-6.81400e-06,-1.39e-01,
-6.81300e-06,-1.46e-01,
-6.81200e-06,-1.56e-01,
-6.81100e-06,-1.61e-01,
-6.81000e-06,-1.56e-01,
-6.80900e-06,-1.44e-01,
-6.80800e-06,-1.26e-01,
-6.80700e-06,-1.07e-01,
-6.80600e-06,-9.42e-02,
-6.80500e-06,-9.42e-02,
-6.80400e-06,-9.67e-02,
-6.80300e-06,-1.04e-01,
-6.80200e-06,-1.09e-01,
-6.80100e-06,-1.09e-01,
-6.80000e-06,-9.67e-02,
-6.79900e-06,-7.68e-02,
-6.79800e-06,-5.46e-02,
-6.79700e-06,-3.47e-02,
-6.79600e-06,-1.98e-02,
-6.79500e-06,-1.49e-02,
-6.79400e-06,-1.98e-02,
-6.79300e-06,-2.98e-02,
-6.79200e-06,-4.22e-02,
-6.79100e-06,-4.46e-02,
-6.79000e-06,-2.73e-02,
-6.78900e-06,-4.96e-03,
-6.78800e-06,1.49e-02,
-6.78700e-06,3.72e-02,
-6.78600e-06,5.21e-02,
-6.78500e-06,5.46e-02,
-6.78400e-06,4.71e-02,
-6.78300e-06,3.47e-02,
-6.78200e-06,3.22e-02,
-6.78100e-06,2.98e-02,
-6.78000e-06,4.22e-02,
-6.77900e-06,5.95e-02,
-6.77800e-06,8.68e-02,
-6.77700e-06,1.09e-01,
-6.77600e-06,1.19e-01,
-6.77500e-06,1.17e-01,
-6.77400e-06,1.09e-01,
-6.77300e-06,9.92e-02,
-6.77200e-06,9.92e-02,
-6.77100e-06,9.92e-02,
-6.77000e-06,1.14e-01,
-6.76900e-06,1.26e-01,
-6.76800e-06,1.46e-01,
-6.76700e-06,1.59e-01,
-6.76600e-06,1.61e-01,
-6.76500e-06,1.59e-01,
-6.76400e-06,1.49e-01,
-6.76300e-06,1.34e-01,
-6.76200e-06,1.26e-01,
-6.76100e-06,1.19e-01,
-6.76000e-06,1.29e-01,
-6.75900e-06,1.36e-01,
-6.75800e-06,1.51e-01,
-6.75700e-06,1.59e-01,
-6.75600e-06,1.59e-01,
-6.75500e-06,1.46e-01,
-6.75400e-06,1.36e-01,
-6.75300e-06,1.22e-01,
-6.75200e-06,1.14e-01,
-6.75100e-06,1.04e-01,
-6.75000e-06,1.07e-01,
-6.74900e-06,1.07e-01,
-6.74800e-06,1.17e-01,
-6.74700e-06,1.22e-01,
-6.74600e-06,1.19e-01,
-6.74500e-06,1.12e-01,
-6.74400e-06,9.42e-02,
-6.74300e-06,8.43e-02,
-6.74200e-06,7.93e-02,
-6.74100e-06,6.94e-02,
-6.74000e-06,7.19e-02,
-6.73900e-06,7.44e-02,
-6.73800e-06,7.44e-02,
-6.73700e-06,6.94e-02,
-6.73600e-06,6.20e-02,
-6.73500e-06,4.96e-02,
-6.73400e-06,4.22e-02,
-6.73300e-06,3.22e-02,
-6.73200e-06,2.98e-02,
-6.73100e-06,1.98e-02,
-6.73000e-06,2.23e-02,
-6.72900e-06,1.98e-02,
-6.72800e-06,1.24e-02,
-6.72700e-06,2.48e-03,
-6.72600e-06,-7.44e-03,
-6.72500e-06,-2.23e-02,
-6.72400e-06,-3.22e-02,
-6.72300e-06,-3.97e-02,
-6.72200e-06,-4.22e-02,
-6.72100e-06,-4.46e-02,
-6.72000e-06,-4.22e-02,
-6.71900e-06,-4.71e-02,
-6.71800e-06,-5.46e-02,
-6.71700e-06,-6.44e-02,
-6.71600e-06,-7.19e-02,
-6.71500e-06,-8.43e-02,
-6.71400e-06,-9.17e-02,
-6.71300e-06,-9.42e-02,
-6.71200e-06,-9.17e-02,
-6.71100e-06,-8.92e-02,
-6.71000e-06,-7.93e-02,
-6.70900e-06,-8.18e-02,
-6.70800e-06,-9.17e-02,
-6.70700e-06,-1.02e-01,
-6.70600e-06,-1.09e-01,
-6.70500e-06,-1.19e-01,
-6.70400e-06,-1.19e-01,
-6.70300e-06,-1.14e-01,
-6.70200e-06,-1.07e-01,
-6.70100e-06,-1.02e-01,
-6.70000e-06,-9.42e-02,
-6.69900e-06,-9.42e-02,
-6.69800e-06,-1.04e-01,
-6.69700e-06,-1.12e-01,
-6.69600e-06,-1.17e-01,
-6.69500e-06,-1.22e-01,
-6.69400e-06,-1.22e-01,
-6.69300e-06,-1.14e-01,
-6.69200e-06,-1.02e-01,
-6.69100e-06,-9.17e-02,
-6.69000e-06,-7.93e-02,
-6.68900e-06,-7.44e-02,
-6.68800e-06,-8.43e-02,
-6.68700e-06,-8.43e-02,
-6.68600e-06,-8.68e-02,
-6.68500e-06,-8.68e-02,
-6.68400e-06,-7.68e-02,
-6.68300e-06,-6.44e-02,
-6.68200e-06,-5.46e-02,
-6.68100e-06,-4.71e-02,
-6.68000e-06,-3.47e-02,
-6.67900e-06,-3.47e-02,
-6.67800e-06,-3.72e-02,
-6.67700e-06,-3.97e-02,
-6.67600e-06,-3.97e-02,
-6.67500e-06,-3.47e-02,
-6.67400e-06,-1.98e-02,
-6.67300e-06,-7.44e-03,
-6.67200e-06,1.24e-02,
-6.67100e-06,1.49e-02,
-6.67000e-06,1.74e-02,
-6.66900e-06,9.92e-03,
-6.66800e-06,-2.48e-03,
-6.66700e-06,-7.44e-03,
-6.66600e-06,-4.96e-03,
-6.66500e-06,4.96e-03,
-6.66400e-06,1.74e-02,
-6.66300e-06,3.22e-02,
-6.66200e-06,5.46e-02,
-6.66100e-06,5.70e-02,
-6.66000e-06,5.95e-02,
-6.65900e-06,4.71e-02,
-6.65800e-06,3.47e-02,
-6.65700e-06,2.48e-02,
-6.65600e-06,2.73e-02,
-6.65500e-06,3.72e-02,
-6.65400e-06,5.95e-02,
-6.65300e-06,7.93e-02,
-6.65200e-06,9.42e-02,
-6.65100e-06,9.42e-02,
-6.65000e-06,8.43e-02,
-6.64900e-06,7.19e-02,
-6.64800e-06,5.70e-02,
-6.64700e-06,4.46e-02,
-6.64600e-06,4.22e-02,
-6.64500e-06,4.71e-02,
-6.64400e-06,6.20e-02,
-6.64300e-06,7.68e-02,
-6.64200e-06,8.92e-02,
-6.64100e-06,8.18e-02,
-6.64000e-06,6.94e-02,
-6.63900e-06,4.96e-02,
-6.63800e-06,2.73e-02,
-6.63700e-06,1.24e-02,
-6.63600e-06,1.24e-02,
-6.63500e-06,1.49e-02,
-6.63400e-06,2.48e-02,
-6.63300e-06,3.72e-02,
-6.63200e-06,4.71e-02,
-6.63100e-06,3.97e-02,
-6.63000e-06,2.73e-02,
-6.62900e-06,7.44e-03,
-6.62800e-06,-1.74e-02,
-6.62700e-06,-3.47e-02,
-6.62600e-06,-3.97e-02,
-6.62500e-06,-3.72e-02,
-6.62400e-06,-2.48e-02,
-6.62300e-06,-1.74e-02,
-6.62200e-06,-9.92e-03,
-6.62100e-06,-1.74e-02,
-6.62000e-06,-2.98e-02,
-6.61900e-06,-5.21e-02,
-6.61800e-06,-6.94e-02,
-6.61700e-06,-8.43e-02,
-6.61600e-06,-8.68e-02,
-6.61500e-06,-8.68e-02,
-6.61400e-06,-7.68e-02,
-6.61300e-06,-7.44e-02,
-6.61200e-06,-7.19e-02,
-6.61100e-06,-7.93e-02,
-6.61000e-06,-9.17e-02,
-6.60900e-06,-1.09e-01,
-6.60800e-06,-1.31e-01,
-6.60700e-06,-1.41e-01,
-6.60600e-06,-1.41e-01,
-6.60500e-06,-1.39e-01,
-6.60400e-06,-1.29e-01,
-6.60300e-06,-1.19e-01,
-6.60200e-06,-1.19e-01,
-6.60100e-06,-1.26e-01,
-6.60000e-06,-1.36e-01,
